ID_Nac;X;Y
CSp-ÑIV_C4-86-0008;-78,706;-1,636
CSp-ÑIV_A2-81-0062;-78,706;-1,056
CSp-ÑIII_E4-99-0053;-78,706;-0,937
CSp-ÑIII_E2-84-0082;-78,706;-0,802
CSp-ÑIV_A4-91-0080;-78,706;-1,266
CSp-ÑVI_E4-82-0052;-78,701;-3,849
CSp-ÑIV_E2-93-0019;-78,705;-1,675
CSp-ÑIV_E2-93-0019;-78,705;-1,675
CSp-ÑIV_A4-99-0217;-78,705;-1,206
CSp-ÑV_C4-83-0021;-78,703;-2,541
CSp-ÑVI_C4-96-0004;-78,701;-3,602
CSp-ÑVII_A2-88-0034;-78,699;-4,159
CSp-ÑIV_E2-86-0020;-78,703;-1,717
CSp-ÑIV_A2-91-0057;-78,704;-1,031
CSp-ÑVI_C4-96-0003;-78,699;-3,62
CSp-ÑIII_E4-87-0025;-78,703;-0,95
CSp-ÑV_C4-97-0002;-78,701;-2,6
CSp-ÑIV_A4-91-0079;-78,703;-1,267
CSp-ÑV_C4-95-0021;-78,701;-2,535
CSp-ÑIII_E2-85-0026;-78,703;-0,782
CSp-ÑIII_E4-99-0042;-78,702;-0,838
CSp-ÑVI_E4-88-0026;-78,697;-3,932
CSp-ÑIV_A2-91-0055;-78,702;-1,025
CSp-ÑV_C4-92-0007;-78,7;-2,645
CSp-ÑV_E2-97-0024;-78,699;-2,731
CSp-ÑV_C4-85-0027;-78,699;-2,547
CSp-ÑIII_E2-85-0022;-78,701;-0,809
CSp-ÑIII_E4-99-0051;-78,701;-0,928
CSp-ÑIV_A2-87-0060;-78,701;-1,102
CSp-ÑIII_E2-85-0018;-78,701;-0,832
CSp-ÑIII_E4-87-0032;-78,701;-0,997
CSp-ÑIV_A4-86-0215;-78,701;-1,233
CSp-ÑVI_E2-96-0017;-78,696;-3,766
CSp-ÑIII_E2-85-0023;-78,701;-0,816
CSp-ÑVI_C2-90-0089;-78,697;-3,438
CSp-ÑV_E2-97-0023;-78,698;-2,736
CSp-ÑVI_C4-96-0002;-78,696;-3,648
CSp-ÑIII_E4-99-0052;-78,7;-0,937
CSp-ÑIV_C2-95-0001;-78,7;-1,433
CSp-ÑVI_C4-97-0011;-78,696;-3,583
CSp-ÑIII_E4-91-0045;-78,7;-0,87
CSp-ÑIII_E4-88-0047;-78,699;-0,954
CSp-ÑV_E2-83-0019;-78,697;-2,752
CSp-ÑIV_A4-86-0220;-78,699;-1,321
CSp-ÑIV_A2-87-0061;-78,699;-1,102
CSp-ÑVI_C4-97-0014;-78,694;-3,62
CSp-ÑV_E2-83-0009;-78,696;-2,709
CSp-ÑIII_E4-91-0044;-78,698;-0,868
CSp-ÑV_E4-96-0056;-78,695;-2,973
CSp-ÑVI_E2-82-0054;-78,693;-3,822
CSp-ÑIII_E2-84-0059;-78,697;-0,766
CSp-ÑIII_E4-99-0047;-78,697;-0,875
CSp-ÑIV_A4-87-0084;-78,697;-1,291
CSp-ÑIV_A2-91-0056;-78,697;-1,024
CSp-ÑVI_E4-88-0040;-78,691;-3,978
CSp-ÑIV_E2-88-0013;-78,696;-1,723
CSp-ÑIV_E2-88-0012;-78,696;-1,744
CSp-ÑIV_A2-87-0062;-78,696;-1,07
CSp-ÑIII_E4-99-0050;-78,696;-0,908
CSp-ÑIII_E4-99-0049;-78,696;-0,893
CSp-ÑIII_E4-87-0022;-78,696;-0,863
CSp-ÑIII_E4-88-0053;-78,696;-0,973
CSp-ÑV_C4-85-0023;-78,694;-2,523
CSp-ÑIV_C2-99-0003;-78,695;-1,473
CSp-ÑVII_A2-96-0039;-78,69;-4,059
CSp-ÑIV_C2-86-0204;-78,694;-1,4
CSp-ÑIV_E2-86-0021;-78,694;-1,712
CSp-ÑVI_C4-97-0012;-78,69;-3,586
CSp-ÑVII_A2-88-0036;-78,689;-4,111
CSp-ÑIII_E4-99-0048;-78,694;-0,886
CSp-ÑIV_A4-87-0088;-78,694;-1,232
CSp-ÑV_C4-85-0025;-78,692;-2,522
CSp-ÑIII_E2-85-0024;-78,694;-0,817
CSp-ÑV_C4-95-0024;-78,691;-2,539
CSp-ÑIV_A2-81-0063;-78,693;-1,04
CSp-ÑIII_E2-84-0080;-78,693;-0,764
CSp-ÑIV_A2-87-0063;-78,692;-1,075
CSp-ÑVII_A2-88-0035;-78,687;-4,121
CSp-ÑIII_E4-99-0054;-78,692;-0,929
CSp-ÑIII_E4-99-0054;-78,692;-0,929
CSp-ÑIII_E4-88-0052;-78,692;-0,979
CSp-ÑV_C4-97-0029;-78,69;-2,517
CSp-ÑVI_E2-96-0029;-78,688;-3,819
CSp-ÑVI_C2-87-0029;-78,688;-3,456
CSp-ÑVI_E4-88-0027;-78,687;-3,928
CSp-ÑIV_A4-91-0078;-78,692;-1,267
CSp-ÑIV_C2-95-0002;-78,692;-1,427
CSp-ÑIII_E4-87-0023;-78,692;-0,866
CSp-ÑV_E2-83-0010;-78,689;-2,713
CSp-ÑV_E4-83-0071;-78,689;-2,978
CSp-ÑIV_A4-87-0089;-78,691;-1,229
CSp-ÑVI_E4-82-0051;-78,686;-3,881
CSp-ÑIII_E4-99-0046;-78,691;-0,842
CSp-ÑV_E2-97-0017;-78,688;-2,771
CSp-ÑVII_A2-96-0038;-78,685;-4,06
CSp-ÑV_A4-84-0061;-78,689;-2,277
CSp-ÑIV_C2-82-0006;-78,69;-1,348
CSp-ÑIV_A4-81-0085;-78,69;-1,279
CSp-ÑVII_A2-88-0037;-78,684;-4,106
CSp-ÑV_C4-85-0026;-78,688;-2,524
CSp-ÑVI_E2-97-0016;-78,685;-3,71
CSp-ÑV_E2-83-0011;-78,688;-2,715
CSp-ÑIV_C2-86-0205;-78,689;-1,404
CSp-ÑIV_A2-81-0058;-78,69;-1,058
CSp-ÑV_E2-86-0014;-78,687;-2,766
CSp-ÑVI_E2-97-0017;-78,684;-3,726
CSp-ÑV_C4-97-0001;-78,687;-2,624
CSp-ÑV_C4-85-0028;-78,686;-2,636
CSp-ÑIV_E2-86-0007;-78,688;-1,773
CSp-ÑIII_E4-99-0043;-78,688;-0,837
CSp-ÑVI_E2-97-0018;-78,684;-3,735
CSp-ÑVII_A2-90-0043;-78,683;-4,038
CSp-ÑVI_E4-88-0039;-78,683;-3,978
CSp-ÑV_A4-84-0062;-78,686;-2,279
CSp-ÑIV_C2-86-0207;-78,688;-1,41
CSp-ÑVI_C4-97-0013;-78,684;-3,591
CSp-ÑIV_E2-86-0016;-78,687;-1,703
CSp-ÑV_E2-92-0019;-78,685;-2,699
CSp-ÑVI_E2-96-0022;-78,682;-3,794
CSp-ÑVI_E4-90-0027;-78,682;-3,838
CSp-ÑIV_A2-81-0057;-78,687;-1,055
CSp-ÑIV_E2-93-0017;-78,686;-1,678
CSp-ÑIV_A4-81-0084;-78,686;-1,274
CSp-ÑIV_C2-82-0008;-78,686;-1,369
CSp-ÑIV_C2-82-0007;-78,686;-1,362
CSp-ÑV_C4-83-0020;-78,684;-2,533
CSp-ÑIV_E2-88-0014;-78,685;-1,718
CSp-ÑIV_A4-95-0211;-78,685;-1,273
CSp-ÑIII_E4-91-0043;-78,685;-0,84
CSp-ÑV_C4-97-0028;-78,683;-2,522
CSp-ÑIV_A2-91-0052;-78,684;-1,002
CSp-ÑVI_E4-90-0026;-78,679;-3,869
CSp-ÑVII_A2-90-0044;-78,679;-4,032
CSp-ÑIII_E4-91-0042;-78,684;-0,844
CSp-ÑIV_A4-87-0086;-78,684;-1,202
CSp-ÑIV_E2-86-0017;-78,683;-1,696
CSp-ÑV_E2-86-0011;-78,681;-2,808
CSp-ÑV_C4-94-0002;-78,681;-2,641
CSp-ÑIII_E2-84-0056;-78,683;-0,722
CSp-ÑV_C4-92-0002;-78,68;-2,609
CSp-ÑIII_E4-87-0024;-78,682;-0,88
CSp-ÑIV_A2-91-0054;-78,682;-1,002
CSp-ÑIII_E2-85-0030;-78,682;-0,765
CSp-ÑVI_C2-87-0030;-78,677;-3,456
CSp-ÑV_E2-95-0013;-78,679;-2,728
CSp-ÑIV_E2-86-0008;-78,68;-1,763
CSp-ÑVII_A2-90-0046;-78,675;-4,06
CSp-ÑIV_A4-87-0085;-78,68;-1,305
CSp-ÑVI_A4-90-0066;-78,677;-3,256
CSp-ÑVI_E2-96-0023;-78,676;-3,786
CSp-ÑVII_A2-88-0038;-78,674;-4,103
CSp-ÑIII_E2-84-0060;-78,68;-0,785
CSp-ÑIV_C2-95-0003;-78,679;-1,427
CSp-ÑIII_E4-88-0046;-78,68;-0,956
CSp-ÑIV_E2-93-0018;-78,678;-1,677
CSp-ÑIV_E2-86-0006;-78,678;-1,803
CSp-ÑIII_E4-91-0041;-78,679;-0,853
CSp-ÑIV_E2-86-0009;-78,678;-1,765
CSp-ÑVII_A4-96-0034;-78,673;-4,223
CSp-ÑIV_C2-86-0206;-78,678;-1,405
CSp-ÑV_E2-86-0010;-78,676;-2,811
CSp-ÑVI_E4-90-0024;-78,673;-3,895
CSp-ÑV_A4-99-0068;-78,676;-2,261
CSp-ÑV_A4-99-0068;-78,676;-2,261
CSp-ÑIV_C2-83-0216;-78,677;-1,391
CSp-ÑIV_E2-86-0019;-78,677;-1,7
CSp-ÑVI_E4-96-0028;-78,673;-3,923
CSp-ÑV_E4-83-0072;-78,674;-2,995
CSp-ÑVI_A4-90-0075;-78,674;-3,254
CSp-ÑV_E2-92-0012;-78,674;-2,765
CSp-ÑIII_E2-85-0017;-78,676;-0,798
CSp-ÑV_E4-96-0066;-78,673;-2,845
CSp-ÑV_E4-96-0065;-78,672;-2,851
CSp-ÑV_E2-92-0018;-78,672;-2,784
CSp-ÑIV_E2-88-0015;-78,674;-1,708
CSp-ÑIV_C2-99-0001;-78,674;-1,488
CSp-ÑIII_E4-99-0041;-78,675;-0,841
CSp-ÑV_E2-95-0012;-78,672;-2,736
CSp-ÑIII_E2-84-0057;-78,674;-0,739
CSp-ÑIII_E4-88-0058;-78,673;-0,981
CSp-ÑVI_A4-90-0076;-78,67;-3,249
CSp-ÑV_E2-92-0013;-78,671;-2,755
CSp-ÑVI_C2-87-0027;-78,669;-3,437
CSp-ÑV_C4-83-0005;-78,671;-2,568
CSp-ÑIII_E4-99-0040;-78,673;-0,863
CSp-ÑVII_A2-90-0040;-78,667;-4,097
CSp-ÑVII_A2-97-0056;-78,667;-4,087
CSp-ÑIII_E2-84-0084;-78,673;-0,763
CSp-ÑVI_A2-95-0011;-78,669;-3,001
CSp-ÑV_E4-83-0070;-78,67;-2,837
CSp-ÑVII_A2-97-0058;-78,666;-4,079
CSp-ÑIV_C2-82-0002;-78,671;-1,434
CSp-ÑVII_A2-90-0045;-78,666;-4,066
CSp-ÑIV_C2-82-0003;-78,671;-1,42
CSp-ÑV_C4-94-0003;-78,669;-2,539
CSp-ÑIII_E2-84-0058;-78,671;-0,724
CSp-ÑIV_A4-98-0216;-78,671;-1,275
CSp-ÑVI_C2-90-0078;-78,667;-3,408
CSp-ÑV_C4-83-0002;-78,668;-2,647
CSp-ÑVII_A2-88-0043;-78,665;-4,04
CSp-ÑIII_E2-91-0039;-78,671;-0,785
CSp-ÑVII_A2-97-0057;-78,665;-4,083
CSp-ÑIII_E2-85-0016;-78,67;-0,818
CSp-ÑIV_C2-82-0001;-78,67;-1,452
CSp-ÑIII_E4-91-0052;-78,67;-0,941
CSp-ÑV_C4-94-0006;-78,668;-2,541
CSp-ÑIII_E2-85-0013;-78,669;-0,826
CSp-ÑIII_E2-85-0013;-78,669;-0,826
CSp-ÑIV_E2-88-0016;-78,668;-1,706
CSp-ÑVI_E2-97-0021;-78,664;-3,743
CSp-ÑIV_A4-91-0088;-78,669;-1,236
CSp-ÑV_E2-83-0007;-78,666;-2,727
CSp-ÑVII_A2-88-0044;-78,663;-4,017
CSp-ÑVI_C2-98-0053;-78,665;-3,441
CSp-ÑVI_E4-97-0039;-78,663;-3,942
CSp-ÑVII_A4-88-0032;-78,662;-4,24
CSp-ÑV_C4-92-0001;-78,666;-2,611
CSp-ÑVII_A4-88-0031;-78,661;-4,246
CSp-ÑIII_E4-88-0037;-78,667;-0,93
CSp-ÑVII_C2-97-0043;-78,66;-4,367
CSp-ÑVI_C2-87-0028;-78,663;-3,442
CSp-ÑVII_C2-97-0045;-78,66;-4,359
CSp-ÑIV_A4-91-0089;-78,666;-1,242
CSp-ÑIII_E2-85-0005;-78,667;-0,825
CSp-ÑVII_C2-97-0044;-78,66;-4,364
CSp-ÑVII_A4-96-0035;-78,66;-4,217
CSp-ÑIV_C2-82-0009;-78,666;-1,387
CSp-ÑVII_A4-88-0033;-78,66;-4,23
CSp-ÑVI_A2-95-0012;-78,663;-3
CSp-ÑVI_E2-97-0019;-78,661;-3,742
CSp-ÑVII_A4-88-0030;-78,66;-4,25
CSp-ÑV_E2-92-0024;-78,663;-2,701
CSp-ÑIV_E4-84-0089;-78,665;-1,847
CSp-ÑVII_A2-88-0042;-78,66;-4,053
CSp-ÑV_C4-95-0004;-78,663;-2,582
CSp-ÑVII_A4-96-0036;-78,66;-4,217
CSp-ÑIV_A4-86-0003;-78,665;-1,327
CSp-ÑV_C4-85-0006;-78,663;-2,566
CSp-ÑVI_E4-96-0027;-78,66;-3,921
CSp-ÑIII_E4-88-0038;-78,665;-0,932
CSp-ÑIV_A2-81-0065;-78,665;-1,029
CSp-ÑVII_A2-90-0039;-78,659;-4,093
CSp-ÑV_C4-94-0005;-78,663;-2,553
CSp-ÑIII_E4-91-0051;-78,665;-0,994
CSp-ÑVI_E2-96-0024;-78,66;-3,772
CSp-ÑIV_A4-87-0090;-78,664;-1,25
CSp-ÑVII_C2-90-0034;-78,658;-4,339
CSp-ÑVII_C2-97-0046;-78,658;-4,34
CSp-ÑVII_C2-97-0042;-78,658;-4,376
CSp-ÑIV_E2-86-0010;-78,663;-1,757
CSp-ÑV_E4-83-0069;-78,661;-2,843
CSp-ÑIII_E2-85-0014;-78,664;-0,829
CSp-ÑV_C4-86-0005;-78,661;-2,559
CSp-ÑV_C4-94-0022;-78,661;-2,607
CSp-ÑVI_E4-97-0038;-78,658;-3,96
CSp-ÑV_E4-98-0071;-78,66;-2,84
CSp-ÑVI_C2-98-0051;-78,659;-3,404
CSp-ÑIII_E4-91-0040;-78,663;-0,854
CSp-ÑIII_E4-88-0057;-78,663;-0,983
CSp-ÑVI_E4-96-0026;-78,657;-3,92
CSp-ÑV_C4-97-0012;-78,659;-2,64
CSp-ÑVI_C2-98-0027;-78,657;-3,337
CSp-ÑIV_E2-86-0022;-78,66;-1,695
CSp-ÑIV_A4-87-0092;-78,66;-1,203
CSp-ÑV_E2-95-0009;-78,658;-2,706
CSp-ÑVII_A2-90-0041;-78,654;-4,12
CSp-ÑV_E2-83-0008;-78,657;-2,809
CSp-ÑVI_A4-97-0021;-78,656;-3,265
CSp-ÑIII_E2-85-0015;-78,66;-0,824
CSp-ÑIII_E2-85-0011;-78,66;-0,815
CSp-ÑIII_E4-88-0032;-78,659;-0,889
CSp-ÑV_C4-94-0023;-78,656;-2,602
CSp-ÑVII_A4-96-0033;-78,652;-4,253
CSp-ÑIV_E2-88-0006;-78,657;-1,806
CSp-ÑVII_A2-88-0041;-78,652;-4,051
CSp-ÑV_E2-92-0011;-78,655;-2,735
CSp-ÑVI_A4-98-0026;-78,653;-3,331
CSp-ÑVI_A2-95-0013;-78,654;-3,004
CSp-ÑIII_E4-88-0033;-78,656;-0,914
CSp-ÑVI_E4-88-0025;-78,651;-3,935
CSp-ÑIII_E4-99-0039;-78,656;-0,84
CSp-ÑV_C4-92-0006;-78,653;-2,594
CSp-ÑIII_E4-91-0050;-78,655;-0,993
CSp-ÑV_E2-92-0023;-78,653;-2,694
CSp-ÑVI_C2-90-0106;-78,651;-3,336
CSp-ÑVI_E4-90-0025;-78,65;-3,874
CSp-ÑIV_A4-87-0093;-78,655;-1,188
CSp-ÑIII_E2-84-0038;-78,655;-0,701
CSp-ÑIII_E4-91-0016;-78,654;-0,953
CSp-ÑIII_E2-91-0018;-78,654;-0,817
CSp-ÑV_E2-92-0010;-78,651;-2,827
CSp-ÑV_E2-94-0008;-78,651;-2,797
CSp-ÑVI_A4-98-0025;-78,65;-3,325
CSp-ÑIV_E2-88-0005;-78,652;-1,813
CSp-ÑIV_C2-87-0002;-78,652;-1,461
CSp-ÑV_E2-94-0009;-78,65;-2,805
CSp-ÑVI_C2-90-0108;-78,648;-3,378
CSp-ÑVII_A2-90-0042;-78,646;-4,143
CSp-ÑV_E2-95-0010;-78,649;-2,713
CSp-ÑVII_A4-90-0036;-78,645;-4,308
CSp-ÑVI_E4-97-0041;-78,646;-3,941
CSp-ÑVI_E2-90-0023;-78,647;-3,774
CSp-ÑIV_E2-88-0007;-78,651;-1,789
CSp-ÑIV_E2-88-0007;-78,651;-1,789
CSp-ÑIV_E2-93-0015;-78,651;-1,727
CSp-ÑIV_A4-99-0215;-78,651;-1,242
CSp-ÑVII_A4-90-0035;-78,645;-4,312
CSp-ÑV_E2-85-0010;-78,649;-2,768
CSp-ÑIII_E4-99-0038;-78,651;-0,85
CSp-ÑVI_C2-90-0082;-78,647;-3,405
CSp-ÑIV_A2-87-0064;-78,651;-1,091
CSp-ÑIV_E2-88-0010;-78,65;-1,752
CSp-ÑIV_C2-87-0001;-78,65;-1,459
CSp-ÑVII_A4-96-0037;-78,644;-4,173
CSp-ÑIV_E2-86-0014;-78,649;-1,702
CSp-ÑIV_E2-88-0004;-78,649;-1,819
CSp-ÑVI_E2-90-0022;-78,645;-3,779
CSp-ÑVI_C2-87-0031;-78,646;-3,451
CSp-ÑVII_A2-97-0055;-78,644;-4,15
CSp-ÑIV_E2-93-0014;-78,649;-1,715
CSp-ÑVI_C4-90-0001;-78,645;-3,556
CSp-ÑIV_E4-84-0088;-78,648;-1,838
CSp-ÑIV_A4-87-0091;-78,649;-1,218
CSp-ÑVI_C2-90-0083;-78,645;-3,404
CSp-ÑIV_A4-91-0087;-78,648;-1,236
CSp-ÑVI_C2-98-0028;-78,645;-3,341
CSp-ÑV_E2-97-0015;-78,646;-2,821
CSp-ÑVI_C4-90-0002;-78,644;-3,561
CSp-ÑIV_E2-93-0013;-78,647;-1,736
CSp-ÑIV_E2-86-0001;-78,647;-1,8
CSp-ÑIII_E2-84-0041;-78,647;-0,706
CSp-ÑIV_A4-91-0086;-78,647;-1,233
CSp-ÑVI_C2-90-0084;-78,643;-3,403
CSp-ÑVII_A4-90-0037;-78,641;-4,304
CSp-ÑIV_A4-91-0085;-78,647;-1,218
CSp-ÑIII_E4-91-0049;-78,647;-0,989
CSp-ÑVII_A4-90-0038;-78,64;-4,294
CSp-ÑIV_E2-88-0011;-78,646;-1,746
CSp-ÑVI_A4-98-0021;-78,643;-3,277
CSp-ÑIV_C2-98-0001;-78,646;-1,447
CSp-ÑIV_C2-98-0002;-78,646;-1,436
CSp-ÑVI_C2-98-0029;-78,642;-3,353
CSp-ÑIV_E2-86-0013;-78,645;-1,708
CSp-ÑIV_C2-82-0004;-78,645;-1,407
CSp-ÑIV_A4-99-0214;-78,645;-1,24
CSp-ÑIV_A4-95-0206;-78,645;-1,278
CSp-ÑIV_A2-81-0066;-78,645;-1,044
CSp-ÑVI_C2-90-0109;-78,641;-3,372
CSp-ÑV_C4-97-0013;-78,643;-2,563
CSp-ÑVII_A2-90-0028;-78,639;-4,08
CSp-ÑV_E2-92-0022;-78,643;-2,671
CSp-ÑVI_C2-90-0107;-78,641;-3,351
CSp-ÑIV_A4-99-0213;-78,644;-1,234
CSp-ÑV_C4-86-0026;-78,642;-2,536
CSp-ÑV_E2-85-0011;-78,642;-2,778
CSp-ÑV_E2-97-0016;-78,642;-2,819
CSp-ÑVI_E4-97-0040;-78,639;-3,936
CSp-ÑIV_A4-83-0214;-78,644;-1,225
CSp-ÑIV_C2-82-0005;-78,643;-1,414
CSp-ÑIV_C2-82-0010;-78,643;-1,378
CSp-ÑVII_A4-96-0030;-78,637;-4,286
CSp-ÑVI_C2-87-0022;-78,639;-3,449
CSp-ÑIII_E4-91-0014;-78,643;-0,953
CSp-ÑV_E2-83-0006;-78,641;-2,695
CSp-ÑIV_E4-99-0078;-78,642;-1,856
CSp-ÑV_E2-95-0008;-78,641;-2,674
CSp-ÑIV_C2-87-0003;-78,642;-1,454
CSp-ÑV_E2-94-0020;-78,64;-2,791
CSp-ÑVII_A2-97-0037;-78,637;-4,019
CSp-ÑVI_C4-90-0003;-78,638;-3,56
CSp-ÑVI_C2-90-0085;-78,638;-3,387
CSp-ÑV_E2-95-0011;-78,64;-2,714
CSp-ÑIV_C2-92-0019;-78,641;-1,421
CSp-ÑIII_E4-91-0017;-78,642;-0,957
CSp-ÑIV_E2-86-0003;-78,641;-1,804
CSp-ÑVI_C2-98-0030;-78,638;-3,375
CSp-ÑVI_A4-87-0051;-78,638;-3,302
CSp-ÑV_E2-92-0008;-78,639;-2,671
CSp-ÑIII_E4-91-0048;-78,641;-0,993
CSp-ÑV_E2-92-0009;-78,638;-2,832
CSp-ÑVI_A4-98-0022;-78,637;-3,302
CSp-ÑVI_A2-95-0014;-78,637;-3,004
CSp-ÑVII_A4-96-0031;-78,634;-4,288
CSp-ÑVI_A4-98-0023;-78,637;-3,303
CSp-ÑV_C4-97-0004;-78,638;-2,641
CSp-ÑVII_A4-96-0032;-78,634;-4,287
CSp-ÑV_E4-98-0073;-78,637;-2,834
CSp-ÑIV_A4-83-0215;-78,639;-1,238
CSp-ÑIV_A4-83-0213;-78,639;-1,217
CSp-ÑIV_E2-86-0012;-78,638;-1,725
CSp-ÑIV_E2-88-0003;-78,638;-1,82
CSp-ÑIII_E2-91-0037;-78,639;-0,701
CSp-ÑVII_A2-97-0047;-78,633;-4,148
CSp-ÑIV_A2-81-0067;-78,638;-1,056
CSp-ÑVII_A2-90-0033;-78,632;-4,036
CSp-ÑIV_E2-86-0011;-78,637;-1,83
CSp-ÑV_E2-86-0029;-78,635;-2,67
CSp-ÑV_E2-97-0014;-78,635;-2,67
CSp-ÑIV_E2-86-0002;-78,637;-1,808
CSp-ÑIV_E4-99-0080;-78,636;-1,849
CSp-ÑV_C4-95-0007;-78,635;-2,569
CSp-ÑV_E4-98-0072;-78,634;-2,837
CSp-ÑV_E2-97-0019;-78,634;-2,818
CSp-ÑVI_C4-90-0004;-78,632;-3,555
CSp-ÑV_E2-85-0009;-78,633;-2,741
CSp-ÑIV_E4-99-0082;-78,634;-1,842
CSp-ÑVI_C2-90-0086;-78,631;-3,408
CSp-ÑVI_E2-96-0018;-78,63;-3,751
CSp-ÑV_C4-92-0003;-78,632;-2,655
CSp-ÑVI_E2-96-0019;-78,629;-3,754
CSp-ÑVI_C4-88-0001;-78,629;-3,627
CSp-ÑV_C4-95-0006;-78,631;-2,571
CSp-ÑVI_C2-97-0022;-78,629;-3,387
CSp-ÑIII_E4-91-0013;-78,633;-0,949
CSp-ÑV_E2-86-0009;-78,631;-2,738
CSp-ÑVI_C2-87-0023;-78,629;-3,443
CSp-ÑVI_C2-98-0052;-78,628;-3,431
CSp-ÑIV_A2-91-0060;-78,632;-1,08
CSp-ÑIII_E4-91-0039;-78,631;-0,846
CSp-ÑVI_E2-90-0021;-78,626;-3,787
CSp-ÑVII_A2-90-0029;-78,626;-4,051
CSp-ÑIV_E2-88-0002;-78,63;-1,826
CSp-ÑIV_A4-98-0211;-78,631;-1,306
CSp-ÑV_C4-97-0003;-78,628;-2,644
CSp-ÑIV_E4-99-0081;-78,63;-1,855
CSp-ÑIV_E2-93-0012;-78,63;-1,749
CSp-ÑVI_C2-87-0025;-78,626;-3,431
CSp-ÑIV_C2-92-0011;-78,63;-1,344
CSp-ÑV_C4-92-0005;-78,628;-2,665
CSp-ÑIII_E2-84-0047;-78,63;-0,699
CSp-ÑIII_E2-84-0002;-78,63;-0,707
CSp-ÑIV_A2-91-0035;-78,63;-1,114
CSp-ÑIV_E2-93-0009;-78,629;-1,754
CSp-ÑVI_C4-90-0005;-78,625;-3,552
CSp-ÑVI_C2-97-0023;-78,626;-3,396
CSp-ÑVI_C4-88-0006;-78,625;-3,612
CSp-ÑIV_E2-100-0006;-78,628;-1,791
CSp-ÑIV_A2-91-0036;-78,628;-1,097
CSp-ÑIII_E2-91-0038;-78,628;-0,686
CSp-ÑVII_A2-97-0051;-78,622;-4,122
CSp-ÑIV_C2-98-0003;-78,627;-1,424
CSp-ÑIV_A2-87-0065;-78,627;-1,076
CSp-ÑIV_E2-100-0007;-78,626;-1,782
CSp-ÑIV_E4-99-0076;-78,626;-1,869
CSp-ÑVI_C2-97-0024;-78,623;-3,406
CSp-ÑIV_E4-99-0075;-78,625;-1,867
CSp-ÑIV_A4-87-0094;-78,625;-1,212
CSp-ÑIV_E2-86-0004;-78,624;-1,804
CSp-ÑIV_E2-100-0008;-78,624;-1,777
CSp-ÑVI_C2-87-0018;-78,621;-3,337
CSp-ÑVI_C2-87-0019;-78,621;-3,338
CSp-ÑIII_C4-93-0026;-78,625;-0,619
CSp-ÑVI_C2-87-0024;-78,621;-3,442
CSp-ÑVI_C4-88-0002;-78,62;-3,627
CSp-ÑVI_C2-87-0015;-78,621;-3,339
CSp-ÑVI_A4-87-0014;-78,62;-3,33
CSp-ÑV_C4-92-0004;-78,622;-2,66
CSp-ÑVI_E2-96-0020;-78,619;-3,745
CSp-ÑIV_E4-84-0086;-78,623;-1,848
CSp-ÑIV_E4-84-0087;-78,623;-1,84
CSp-ÑIV_A4-91-0062;-78,623;-1,171
CSp-ÑIV_A2-91-0061;-78,623;-1,073
CSp-ÑVI_C2-97-0015;-78,619;-3,354
CSp-ÑVI_C2-87-0016;-78,619;-3,346
CSp-ÑIII_E2-84-0027;-78,623;-0,72
CSp-ÑIII_C4-100-0016;-78,623;-0,62
CSp-ÑVII_A2-97-0050;-78,617;-4,118
CSp-ÑIII_E2-84-0067;-78,622;-0,803
CSp-ÑVI_C2-87-0017;-78,619;-3,342
CSp-ÑIV_A2-87-0055;-78,622;-1,165
CSp-ÑVI_C2-87-0020;-78,618;-3,445
CSp-ÑIV_E2-93-0016;-78,621;-1,762
CSp-ÑIII_E4-99-0005;-78,622;-0,979
CSp-ÑIII_E2-84-0028;-78,621;-0,728
CSp-ÑIII_E4-99-0009;-78,621;-0,948
CSp-ÑV_E2-85-0008;-78,618;-2,693
CSp-ÑIII_E4-91-0012;-78,62;-0,996
CSp-ÑIII_E2-84-0006;-78,621;-0,707
CSp-ÑIII_E4-91-0011;-78,62;-0,984
CSp-ÑVI_C2-87-0021;-78,618;-2,703
CSp-ÑIV_A2-91-0058;-78,62;-1,054
CSp-ÑVI_E2-96-0011;-78,616;-3,439
CSp-ÑV_E2-86-0008;-78,616;-3,71
CSp-ÑVI_A4-87-0050;-78,617;-3,324
CSp-ÑVI_C4-90-0011;-78,616;-3,648
CSp-ÑIII_E2-91-0036;-78,62;-0,695
CSp-ÑVI_C4-90-0010;-78,615;-3,644
CSp-ÑIII_C4-93-0025;-78,62;-0,624
CSp-ÑIV_A2-91-0059;-78,619;-1,055
CSp-ÑIII_E4-99-0008;-78,619;-0,955
CSp-ÑVI_E2-90-0020;-78,614;-3,792
CSp-ÑVI_C2-97-0053;-78,615;-3,359
CSp-ÑIV_C2-90-0007;-78,619;-1,406
CSp-ÑIV_E2-86-0005;-78,618;-1,802
CSp-ÑIII_C4-93-0022;-78,618;-0,636
CSp-ÑIV_C2-92-0017;-78,618;-1,46
CSp-ÑIV_C2-92-0017;-78,618;-1,46
CSp-ÑVI_C2-97-0016;-78,614;-3,363
CSp-ÑVI_E2-90-0009;-78,613;-3,676
CSp-ÑIV_A2-81-0055;-78,618;-1,018
CSp-ÑIII_E2-84-0016;-78,618;-0,702
CSp-ÑVI_C4-88-0005;-78,613;-3,612
CSp-ÑVI_E2-96-0012;-78,613;-3,704
