ID_Nac;Hor;Hmor;Mor_Pp;Mor_suf;Mor_ sec;Lim_sup;Lim_inf;CO;pH_H2O;PH;CE_dS/m
CSp-ÑIV_A2-91-0051;3;3C2;C;;3;80;125;0;0;0;0
CSp-ÑIV_A2-91-0052;1;A;A;;1;0;42;0,058;8,15;0,0815;0,21
CSp-ÑIV_A2-91-0052;2;Bk;B;k;1;42;65;0,104;8,3;0,083;0,28
CSp-ÑIV_A2-91-0052;3;2C1;C;;2;65;110;0;0;0;0
CSp-ÑIV_A2-91-0052;4;3C2;C;;3;110;140;0;0;0;0
CSp-ÑIV_A2-91-0054;1;Ap;A;p;1;0;12;0,452;8,11;0,0811;0,22
CSp-ÑIV_A2-91-0054;2;Bk1;B;k;1;12;53;0,058;8,23;0,0823;0,2
CSp-ÑIV_A2-91-0054;3;Bk2;B;k;1;53;110;0;0;0;0
CSp-ÑIV_A2-91-0055;1;Ap;A;p;1;0;28;0,516;7,99;0,0799;0,28
CSp-ÑIV_A2-91-0055;2;Ckqm;C;kqm;1;28;75;0;0;0;0
CSp-ÑIV_A2-91-0056;1;Ap;A;p;1;0;30;0,644;7,8;0,078;0,2
CSp-ÑIV_A2-91-0056;2;Bw;B;w;1;30;60;0,394;7,5;0,075;0,15
CSp-ÑIV_A2-91-0056;3;C;C;;1;60;130;0;0;0;0
CSp-ÑIV_A2-91-0057;1;Ap;A;p;1;0;40;0,835;7,49;0,0749;0,11
CSp-ÑIV_A2-91-0057;2;Bw1;B;w;1;40;70;0,824;7,37;0,0737;0,13
CSp-ÑIV_A2-91-0057;3;Bw2;B;w;1;70;140;0;0;0;0
CSp-ÑIV_A2-91-0058;1;A;A;;1;0;25;0,539;7;0,07;0,93
CSp-ÑIV_A2-91-0058;2;Ckqm;C;kqm;1;25;140;0;0;0;0
CSp-ÑIV_A2-91-0059;1;A;A;;1;0;38;0,331;7,5;0,075;0,14
CSp-ÑIV_A2-91-0059;2;Bw;B;w;1;38;65;0,249;8,15;0,0815;0,26
CSp-ÑIV_A2-91-0059;3;Ckqm;C;kqm;1;65;120;0;0;0;0
CSp-ÑIV_A2-91-0060;1;Ap;A;p;1;0;27;0,661;7,5;0,075;0,19
CSp-ÑIV_A2-91-0060;2;Bw1;B;w;1;27;51;0,267;7,85;0,0785;0,17
CSp-ÑIV_A2-91-0060;3;Bw2;B;w;1;51;70;0;0;0;0
CSp-ÑIV_A2-91-0060;4;C;C;;1;70;115;0;0;0;0
CSp-ÑIV_A2-91-0061;1;A;A;;1;0;35;0,887;7,88;0,0788;0,28
CSp-ÑIV_A2-91-0061;2;Bk1;B;k;1;35;74;0,104;9,56;0,0956;0,87
CSp-ÑIV_A2-91-0061;3;Bk2;B;k;1;74;120;0;0;0;0
CSp-ÑIV_A3-100-0001;1;Ap;A;p;1;0;20;2,425;6,51;0,0651;0,08
CSp-ÑIV_A3-100-0001;2;AB;A;b;1;20;40;2,601;6,97;0,0697;0,06
CSp-ÑIV_A3-100-0001;3;Bw1;B;w;1;40;70;0;0;0;0
CSp-ÑIV_A3-100-0001;4;Bw2;B;w;1;70;115;0;0;0;0
CSp-ÑIV_A3-100-0001;5;BC;B;C;1;115;130;0;0;0;0
CSp-ÑIV_A3-100-0002;1;Ap;A;p;1;0;25;5,242;5,84;0,0584;0,08
CSp-ÑIV_A3-100-0002;2;A;A;;1;25;50;5,087;6,04;0,0604;0,05
CSp-ÑIV_A3-100-0002;3;Bw1;B;w;1;50;75;0;0;0;0
CSp-ÑIV_A3-100-0002;4;Bw2;B;w;1;75;110;0;0;0;0
CSp-ÑIV_A3-100-0002;5;C;C;;1;110;135;0;0;0;0
CSp-ÑIV_A3-100-0003;1;Ap;A;p;1;0;10;1,984;7,19;0,0719;0,13
CSp-ÑIV_A3-100-0003;2;A;A;;1;10;50;1,587;7,42;0,0742;0,07
CSp-ÑIV_A3-100-0003;3;Bw1;B;w;1;50;70;0;0;0;0
CSp-ÑIV_A3-100-0003;4;Bw2;B;w;1;70;100;0;0;0;0
CSp-ÑIV_A3-100-0003;5;BC;B;C;1;100;150;0;0;0;0
CSp-ÑIV_A3-100-0004;1;Ap;A;p;1;0;25;1,719;7,28;0,0728;0,09
CSp-ÑIV_A3-100-0004;2;A;A;;1;25;80;1,807;7,02;0,0702;0,09
CSp-ÑIV_A3-100-0004;3;C;C;;1;80;95;0;0;0;0
CSp-ÑIV_A3-100-0004;4;2Bw;B;w;2;95;110;0;0;0;0
CSp-ÑIV_A3-100-0004;5;3C;C;;3;110;145;0;0;0;0
CSp-ÑIV_A3-100-0005;1;Ap;A;p;1;0;30;2,381;6,57;0,0657;0,07
CSp-ÑIV_A3-100-0005;2;Bw1;B;w;1;30;60;1,323;6,82;0,0682;0,03
CSp-ÑIV_A3-100-0005;3;Bw2;B;w;1;60;90;0;0;0;0
CSp-ÑIV_A3-100-0005;4;Bw3;B;w;1;90;135;0;0;0;0
CSp-ÑIV_A3-100-0005;5;Bw4;B;w;1;135;150;0;0;0;0
CSp-ÑIV_A3-100-0006;1;Ap;A;p;1;0;30;2,513;6,33;0,0633;0,16
CSp-ÑIV_A3-100-0006;2;A;A;;1;30;70;1,675;6,75;0,0675;0,05
CSp-ÑIV_A3-100-0006;3;Cr;C;r;1;70;101;0;0;0;0
CSp-ÑIV_A3-100-0007;1;Ap;A;p;1;0;15;3,734;6,04;0,0604;0,05
CSp-ÑIV_A3-100-0007;2;A;A;;1;15;30;2,557;6,08;0,0608;0,05
CSp-ÑIV_A3-100-0007;3;Cr;C;r;1;30;80;0;0;0;0
CSp-ÑIV_A3-100-0008;1;Ap;A;p;1;0;30;4,757;5,93;0,0593;0,04
CSp-ÑIV_A3-100-0008;2;A;A;;1;30;60;2,623;6,17;0,0617;0,03
CSp-ÑIV_A3-100-0008;3;Bw1;B;w;1;60;105;0;0;0;0
CSp-ÑIV_A3-100-0008;4;Bw2;B;w;1;105;150;0;0;0;0
CSp-ÑIV_A3-100-0009;1;Oi;O;i;1;0;20;16,473;5,65;0,0565;0
CSp-ÑIV_A3-100-0009;2;Oe1;O;e;1;20;50;17,071;5,4;0,054;0,21
CSp-ÑIV_A3-100-0009;3;Oe2;O;e;1;50;85;0;0;0;0
CSp-ÑIV_A3-82-0001;1;Ap;A;p;1;0;35;4,582;6,47;0,0647;0,06
CSp-ÑIV_A3-82-0001;2;A;A;;1;35;125;7,372;6,57;0,0657;0,11
CSp-ÑIV_A3-82-0001;3;Bw;B;w;1;125;145;0;0;0;0
CSp-ÑIV_A3-82-0002;1;A1;A;;1;0;40;3,863;6,46;0,0646;0,05
CSp-ÑIV_A3-82-0002;2;A2;A;;1;40;140;6,688;6,1;0,061;0,11
CSp-ÑIV_A3-82-0002;3;2Cr;C;r;2;140;145;0;0;0;0
CSp-ÑIV_A3-82-0003;1;Ap;A;p;1;0;25;3,126;6,61;0,0661;0,09
CSp-ÑIV_A3-82-0003;2;A1;A;;1;25;55;1,003;6,86;0,0686;0,07
CSp-ÑIV_A3-82-0003;3;A2;A;;1;55;105;0;0;0;0
CSp-ÑIV_A3-82-0003;4;Bw;B;w;1;105;140;0;0;0;0
CSp-ÑIV_A3-82-0004;1;Ap;A;p;1;0;12;0,493;6,86;0,0686;0,07
CSp-ÑIV_A3-82-0004;2;BC;B;C;1;12;40;2,239;7,02;0,0702;0,14
CSp-ÑIV_A3-82-0004;3;C1;C;;1;40;125;0;0;0;0
CSp-ÑIV_A3-82-0004;4;C2;C;;1;125;140;0;0;0;0
CSp-ÑIV_A3-82-0005;1;Ap;A;p;1;0;35;4,826;6,94;0,0694;0,13
CSp-ÑIV_A3-82-0005;2;A;A;;1;35;110;2,454;7,09;0,0709;0,12
CSp-ÑIV_A3-82-0005;3;Bw;B;w;1;110;135;0;0;0;0
CSp-ÑIV_A3-82-0006;1;Ap;A;p;1;0;35;1,775;7,22;0,0722;0,12
CSp-ÑIV_A3-82-0006;2;A;A;;1;35;65;1,166;7,79;0,0779;0,21
CSp-ÑIV_A3-82-0006;3;Bw;B;w;1;65;95;0;0;0;0
CSp-ÑIV_A3-82-0006;4;2Cr;C;r;2;95;125;0;0;0;0
CSp-ÑIV_A3-82-0007;1;Ap;A;p;1;0;35;2,343;6,91;0,0691;0,13
CSp-ÑIV_A3-82-0007;2;A;A;;1;35;100;4,356;6,77;0,0677;0,12
CSp-ÑIV_A3-82-0007;3;Bw;B;w;1;100;135;0;0;0;0
CSp-ÑIV_A3-82-0007;4;Ab;A;b;1;135;155;0;0;0;0
CSp-ÑIV_A3-82-0008;1;Ap;A;p;1;0;40;5,046;6,84;0,0684;0,12
CSp-ÑIV_A3-82-0008;2;A;A;;1;40;160;2,343;7,19;0,0719;0,09
CSp-ÑIV_A3-82-0009;1;Ap;A;p;1;0;35;5,325;6,48;0,0648;0,09
CSp-ÑIV_A3-82-0009;2;A;A;;1;35;145;4,258;6,68;0,0668;0,05
CSp-ÑIV_A3-82-0010;1;Ap;A;p;1;0;25;1,775;7,79;0,0779;0,18
CSp-ÑIV_A3-82-0010;2;Ab;A;b;1;25;40;1,189;8,05;0,0805;0,2
CSp-ÑIV_A3-82-0010;3;2Bw1;B;w;2;40;70;0,452;8,33;0,0833;0,22
CSp-ÑIV_A3-82-0010;4;3Bw2;B;w;3;70;120;0;0;0;0
CSp-ÑIV_A3-82-0010;5;4C;C;;4;120;150;0;0;0;0
CSp-ÑIV_A3-82-0011;1;Ap;A;p;1;0;40;3,295;7;0,07;0,08
CSp-ÑIV_A3-82-0011;2;A;A;;1;40;130;2,755;7,4;0,074;0,1
CSp-ÑIV_A3-82-0011;3;Bw;B;w;1;130;160;0;0;0;0
CSp-ÑIV_A3-82-0012;1;Ap;A;p;1;0;35;5,29;6,28;0,0628;0,07
CSp-ÑIV_A3-82-0012;2;A;A;;1;35;110;3,335;6,72;0,0672;0,07
CSp-ÑIV_A3-82-0012;3;Bw;B;w;1;110;145;0;0;0;0
CSp-ÑIV_A3-82-0013;1;Ap;A;p;1;0;40;0,824;6,41;0,0641;0,1
CSp-ÑIV_A3-82-0013;2;Cr;C;r;1;40;70;0;0;0;0
CSp-ÑIV_A3-86-0016;1;A;A;;1;0;20;1,926;6,53;0,0653;0,13
CSp-ÑIV_A3-86-0016;2;C;C;;1;20;60;0;0;0;0
CSp-ÑIV_A3-86-0018;1;A1;A;;1;0;36;3,724;6,45;0,0645;0,13
CSp-ÑIV_A3-86-0018;2;A2;A;;1;36;62;2,72;6,72;0,0672;0,14
CSp-ÑIV_A3-86-0018;3;AB;A;b;1;62;112;0;0;0;0
CSp-ÑIV_A3-86-0018;4;C;C;;1;112;150;0;0;0;0
CSp-ÑIV_A3-86-0020;1;Ap;A;p;1;0;64;4,136;6,21;0,0621;0,11
CSp-ÑIV_A3-86-0020;2;A;A;;1;64;142;0;0;0;0
CSp-ÑIV_A3-86-0021;1;A1;A;;1;0;14;1,404;6,21;0,0621;0,08
CSp-ÑIV_A3-86-0021;2;A2;A;;1;14;56;0,922;6,22;0,0622;0,07
CSp-ÑIV_A3-86-0021;3;C;C;;1;56;150;0;0;0;0
CSp-ÑIV_A3-86-0022;1;Ap;A;p;1;0;39;1,671;6,26;0,0626;0,1
CSp-ÑIV_A3-86-0022;2;Ab1;A;b;1;39;82;1,589;6,28;0,0628;0,09
CSp-ÑIV_A3-86-0022;3;Ab2;A;b;1;82;150;0;0;0;0
CSp-ÑIV_A3-86-0208;1;Ap;A;p;1;0;42;4,971;6,12;0,0612;0,06
CSp-ÑIV_A3-86-0208;2;A1;A;;1;42;71;4,24;6,29;0,0629;0,03
CSp-ÑIV_A3-86-0208;3;A2;A;;1;71;107;0;0;0;0
CSp-ÑIV_A3-86-0208;4;A3;A;;1;107;150;0;0;0;0
CSp-ÑIV_A3-88-0001;1;Ap;A;p;1;0;45;1,798;7,29;0,0729;0,11
CSp-ÑIV_A3-88-0001;2;Bw;B;w;1;45;90;3,202;7,46;0,0746;0,1
CSp-ÑIV_A3-88-0001;3;BC;B;C;1;90;150;0;0;0;0
CSp-ÑIV_A3-88-0002;1;Ap;A;p;1;0;37;4,408;7,18;0,0718;0,21
CSp-ÑIV_A3-88-0002;2;A;A;;1;37;75;3,811;7,25;0,0725;0,15
CSp-ÑIV_A3-88-0002;3;Bw1;B;w;1;75;120;0;0;0;0
CSp-ÑIV_A3-88-0002;4;Bw2;B;w;1;120;150;0;0;0;0
CSp-ÑIV_A3-88-0003;1;Ap;A;p;1;0;30;4,588;7,3;0,073;0,04
CSp-ÑIV_A3-88-0003;2;A;A;;1;30;90;5,742;7,25;0,0725;0,05
CSp-ÑIV_A3-88-0003;3;Bw;B;w;1;90;145;0;0;0;0
CSp-ÑIV_A3-88-0005;1;Ap;A;p;1;0;31;6,566;6,64;0,0664;0,05
CSp-ÑIV_A3-88-0005;2;Bw1;B;w;1;31;63;6,177;6,65;0,0665;0,04
CSp-ÑIV_A3-88-0005;3;Bw2;B;w;1;63;95;0;0;0;0
CSp-ÑIV_A3-88-0005;4;BC;B;C;1;95;120;0;0;0;0
CSp-ÑIV_A3-88-0005;5;C;C;;1;120;160;0;0;0;0
CSp-ÑIV_A3-88-0006;1;Ap;A;p;1;0;40;8,121;6,5;0,065;0,05
CSp-ÑIV_A3-88-0006;2;A;A;;1;40;90;6,485;6,57;0,0657;0,04
CSp-ÑIV_A3-88-0006;3;Bw;B;w;1;90;140;0;0;0;0
CSp-ÑIV_A3-88-0007;1;Ap;A;p;1;0;35;7,21;6,42;0,0642;0,09
CSp-ÑIV_A3-88-0007;2;Bw1;B;w;1;35;85;6,444;7,21;0,0721;0,05
CSp-ÑIV_A3-88-0007;3;Bw2;B;w;1;85;130;0;0;0;0
CSp-ÑIV_A3-89-0001;1;A1;A;;1;0;22;4,211;6,11;0,0611;0,03
CSp-ÑIV_A3-89-0001;2;A2;A;;1;22;75;4,118;6,18;0,0618;0,03
CSp-ÑIV_A3-89-0001;3;A3;A;;1;75;160;0;0;0;0
CSp-ÑIV_A3-89-0002;1;A1;A;;1;0;18;4,53;6,06;0,0606;0,08
CSp-ÑIV_A3-89-0002;2;A2;A;;1;18;60;6,526;6,19;0,0619;0,04
CSp-ÑIV_A3-89-0002;3;A3;A;;1;60;160;0;0;0;0
CSp-ÑIV_A3-89-0003;1;A1;A;;1;0;20;4,211;5,97;0,0597;0,08
CSp-ÑIV_A3-89-0003;2;A2;A;;1;20;70;4,287;6,19;0,0619;0,07
CSp-ÑIV_A3-89-0003;3;A3;A;;1;70;130;0;0;0;0
CSp-ÑIV_A3-89-0003;4;Cr;C;r;1;130;150;0;0;0;0
CSp-ÑIV_A3-89-0004;1;Ap;A;p;1;0;25;5,551;6,1;0,061;0,08
CSp-ÑIV_A3-89-0004;2;A1;A;;1;25;70;4,466;6,38;0,0638;0,04
CSp-ÑIV_A3-89-0004;3;A2;A;;1;70;155;0;0;0;0
CSp-ÑIV_A3-89-0005;1;Ap;A;p;1;0;18;5,557;6,26;0,0626;0,07
CSp-ÑIV_A3-89-0005;2;A1;A;;1;18;75;5,261;6,27;0,0627;0,04
CSp-ÑIV_A3-89-0005;3;A2;A;;1;75;150;0;0;0;0
CSp-ÑIV_A3-89-0006;1;Ap;A;p;1;0;25;2,175;7,32;0,0732;0,13
CSp-ÑIV_A3-89-0006;2;A1;A;;1;25;65;2,071;7,21;0,0721;0,09
CSp-ÑIV_A3-89-0006;3;A2;A;;1;65;150;0;0;0;0
CSp-ÑIV_A3-89-0007;1;Ap;A;p;1;0;25;4,171;6,92;0,0692;0,12
CSp-ÑIV_A3-89-0007;2;A1;A;;1;25;40;3,469;7,08;0,0708;0,1
CSp-ÑIV_A3-89-0007;3;A2;A;;1;40;60;2,488;7,29;0,0729;0,08
CSp-ÑIV_A3-89-0007;4;2C;C;;2;60;100;0;0;0;0
CSp-ÑIV_A3-89-0008;1;Ap;A;p;1;0;30;6,009;6,15;0,0615;0,07
CSp-ÑIV_A3-89-0008;2;A;A;;1;30;70;3,115;6,48;0,0648;0,06
CSp-ÑIV_A3-89-0008;3;2C;C;;2;70;130;0;0;0;0
CSp-ÑIV_A3-89-0009;1;Ap;A;p;1;0;30;4,884;6,25;0,0625;0,11
CSp-ÑIV_A3-89-0009;2;A1;A;;1;30;75;4,263;6,6;0,066;0,09
CSp-ÑIV_A3-89-0009;3;A2;A;;1;75;125;0;0;0;0
CSp-ÑIV_A3-89-0009;4;2Bt;B;t;2;125;155;0;0;0;0
CSp-ÑIV_A3-90-0001;1;Ap;A;p;1;0;35;6,972;6,13;0,0613;0,08
CSp-ÑIV_A3-90-0001;2;A1;A;;1;35;90;5,168;6,33;0,0633;0,04
CSp-ÑIV_A3-90-0001;3;A2;A;;1;90;160;0;0;0;0
CSp-ÑIV_A3-90-0002;1;Ap;A;p;1;0;40;7,227;6,01;0,0601;0,06
CSp-ÑIV_A3-90-0002;2;A1;A;;1;40;90;5,336;6,39;0,0639;0,03
CSp-ÑIV_A3-90-0002;3;A2;A;;1;90;150;0;0;0;0
CSp-ÑIV_A3-90-0003;1;Ap;A;p;1;0;30;8,469;6,36;0,0636;0,09
CSp-ÑIV_A3-90-0003;2;A1;A;;1;30;80;6,636;6,37;0,0637;0,04
CSp-ÑIV_A3-90-0003;3;A2;A;;1;80;130;6,125;6,31;0,0631;0,04
CSp-ÑIV_A3-90-0004;1;A1;A;;1;0;40;5,911;6,17;0,0617;0,05
CSp-ÑIV_A3-90-0004;2;A2;A;;1;40;110;4,53;6,84;0,0684;0,06
CSp-ÑIV_A3-90-0004;3;2C;C;;2;110;150;0;0;0;0
CSp-ÑIV_A3-90-0009;1;Oi;O;i;1;0;5;0;0;0;0
CSp-ÑIV_A3-90-0009;2;A1;A;;1;5;55;4,333;6,2;0,062;0,06
CSp-ÑIV_A3-90-0009;3;A2;A;;1;55;105;2,889;6,43;0,0643;0,06
CSp-ÑIV_A3-90-0009;4;A3;A;;1;105;130;0;0;0;0
CSp-ÑIV_A3-90-0010;1;A1;A;;1;0;30;6,462;6,23;0,0623;0,07
CSp-ÑIV_A3-90-0010;2;A2;A;;1;30;80;5,255;6,29;0,0629;0,03
CSp-ÑIV_A3-90-0010;3;A3;A;;1;80;120;0;0;0;0
CSp-ÑIV_A3-90-0010;4;A4;A;;1;120;150;0;0;0;0
CSp-ÑIV_A3-90-0011;1;Ap;A;p;1;0;35;4,936;6,29;0,0629;0,15
CSp-ÑIV_A3-90-0011;2;A1;A;;1;35;70;3,074;6,56;0,0656;0,09
CSp-ÑIV_A3-90-0011;3;A2;A;;1;70;110;0;0;0;0
CSp-ÑIV_A3-90-0011;4;A3;A;;1;110;160;0;0;0;0
CSp-ÑIV_A3-90-0012;1;Ap;A;p;1;0;40;5,812;6,32;0,0632;0,26
CSp-ÑIV_A3-90-0012;2;A1;A;;1;40;70;4,582;6,41;0,0641;0,16
CSp-ÑIV_A3-90-0012;3;A2;A;;1;70;110;0;0;0;0
CSp-ÑIV_A3-90-0012;4;A3;A;;1;110;150;0;0;0;0
CSp-ÑIV_A3-93-0016;1;Ap;A;p;1;0;50;4,432;6,25;0,0625;0,3
CSp-ÑIV_A3-93-0016;2;A;A;;1;50;125;3,295;6,7;0,067;0,28
CSp-ÑIV_A3-93-0016;3;AC;A;C;1;125;165;0;0;0;0
CSp-ÑIV_A3-93-0017;1;Ap;A;p;1;0;50;5,713;6,03;0,0603;0,26
CSp-ÑIV_A3-93-0017;2;A;A;;1;50;90;2,442;6,35;0,0635;0,31
CSp-ÑIV_A3-93-0017;3;Bw;B;w;1;90;125;0;0;0;0
CSp-ÑIV_A3-93-0017;4;Ab;A;b;1;125;150;0;0;0;0
CSp-ÑIV_A3-93-0018;1;Ap;A;p;1;0;37;4,733;6,09;0,0609;0,16
CSp-ÑIV_A3-93-0018;2;A1;A;;1;37;86;3,759;6,64;0,0664;0,14
CSp-ÑIV_A3-93-0018;3;A2;A;;1;86;132;0;0;0;0
CSp-ÑIV_A3-93-0018;4;Bw;B;w;1;132;152;0;0;0;0
CSp-ÑIV_A3-93-0020;1;Ap;A;p;1;0;18;5;6,28;0,0628;0,07
CSp-ÑIV_A3-93-0020;2;A;A;;1;18;72;9,194;5,71;0,0571;0,12
CSp-ÑIV_A3-93-0020;3;C;C;;1;72;150;0;0;0;0
CSp-ÑIV_A3-93-0021;1;A;A;;1;0;55;5,592;6,13;0,0613;0,09
CSp-ÑIV_A3-93-0021;2;Bw;B;w;1;55;98;2,662;6,37;0,0637;0,05
CSp-ÑIV_A3-93-0021;3;C;C;;1;98;125;0;0;0;0
CSp-ÑIV_A3-93-0022;1;Ap;A;p;1;0;36;3,289;6,15;0,0615;0,08
CSp-ÑIV_A3-93-0022;2;A;A;;1;36;77;2,013;6,2;0,062;0,06
CSp-ÑIV_A3-93-0022;3;Ab;A;b;1;77;150;0;0;0;0
CSp-ÑIV_A3-93-0023;1;Ap;A;p;1;0;28;1,856;5,76;0,0576;0,07
CSp-ÑIV_A3-93-0023;2;A;A;;1;28;75;1,177;6,19;0,0619;0,05
CSp-ÑIV_A3-93-0023;3;C;C;;1;75;155;0;0;0;0
CSp-ÑIV_A3-95-0207;1;Oe;O;e;1;0;7;0;0;0;0
CSp-ÑIV_A3-95-0207;2;A1;A;;1;7;40;5,667;5,62;0,0562;0,09
CSp-ÑIV_A3-95-0207;3;A2;A;;1;40;85;4,577;5,82;0,0582;0,06
CSp-ÑIV_A3-95-0207;4;A3;A;;1;85;150;0;0;0;0
CSp-ÑIV_A3-95-0213;1;Oi;O;i;1;0;5;0;0;0;0
CSp-ÑIV_A3-95-0213;2;A;A;;1;5;60;1,317;5,84;0,0584;0,07
CSp-ÑIV_A3-95-0213;3;2Ab;A;b;2;60;75;3,608;5,75;0,0575;0,1
CSp-ÑIV_A3-95-0213;4;2Bw;B;w;2;75;95;0;0;0;0
CSp-ÑIV_A3-95-0213;5;2BC;B;C;2;95;170;0;0;0;0
CSp-ÑIV_A3-97-0202;1;Ap;A;p;1;0;31;4,06;6,77;0,0677;0,17
CSp-ÑIV_A3-97-0202;2;A1;A;;1;31;81;1,729;6,93;0,0693;0,08
CSp-ÑIV_A3-97-0202;3;A2;A;;1;81;145;0;0;0;0
CSp-ÑIV_A3-97-0202;4;2BC;B;C;2;145;187;0;0;0;0
CSp-ÑIV_A3-97-0203;1;Ap;A;p;1;0;22;2,697;6,75;0,0675;0,15
CSp-ÑIV_A3-97-0203;2;A1;A;;1;22;53;2,332;6,19;0,0619;0,11
CSp-ÑIV_A3-97-0203;3;A2;A;;1;53;90;0;0;0;0
CSp-ÑIV_A3-97-0203;4;Bh;B;h;1;90;150;2,204;7,03;0,0703;0,09
CSp-ÑIV_A3-97-0204;1;Ap;A;p;1;0;25;4,704;6,16;0,0616;0,1
CSp-ÑIV_A3-97-0204;2;A1;A;;1;25;50;4,461;6,3;0,063;0,07
CSp-ÑIV_A3-97-0204;3;A2;A;;1;50;80;0;0;0;0
CSp-ÑIV_A3-97-0204;4;Bh;B;h;1;80;150;0;0;0;0
CSp-ÑIV_A3-97-0205;1;Ap;A;p;1;0;20;6,659;6,59;0,0659;0,12
CSp-ÑIV_A3-97-0205;2;A1;A;;1;20;64;5,365;6,47;0,0647;0,09
CSp-ÑIV_A3-97-0205;3;A2;A;;1;64;97;0;0;0;0
CSp-ÑIV_A3-97-0205;4;A3;A;;1;97;150;0;0;0;0
CSp-ÑIV_A3-97-0206;1;Ap;A;p;1;0;23;5,916;6,42;0,0642;0,13
CSp-ÑIV_A3-97-0206;2;A1;A;;1;23;77;4,524;6,15;0,0615;0,08
CSp-ÑIV_A3-97-0206;3;A2;A;;1;77;130;5,145;6,54;0,0654;0,07
CSp-ÑIV_A3-97-0206;4;A3;A;;1;130;140;0;0;0;0
CSp-ÑIV_A3-97-0207;1;Ap;A;p;1;0;40;6,444;6,41;0,0641;0,11
CSp-ÑIV_A3-97-0207;2;A1;A;;1;40;80;3,927;6,58;0,0658;0,06
CSp-ÑIV_A3-97-0207;3;A2;A;;1;80;147;0;0;0;0
CSp-ÑIV_A3-97-0208;1;Ap;A;p;1;0;28;5,041;6,61;0,0661;0,15
CSp-ÑIV_A3-97-0208;2;A1;A;;1;28;75;3,637;6,32;0,0632;0,1
CSp-ÑIV_A3-97-0208;3;A2;A;;1;75;137;0;0;0;0
CSp-ÑIV_A3-97-0208;4;A3;A;;1;137;160;0;0;0;0
CSp-ÑIV_A3-97-0209;1;A1;A;;1;0;26;4,258;6,31;0,0631;0,06
CSp-ÑIV_A3-97-0209;2;A2;A;;1;26;80;6,061;6,47;0,0647;0,04
CSp-ÑIV_A3-97-0209;3;A3;A;;1;80;124;0;0;0;0
CSp-ÑIV_A3-97-0209;4;A4;A;;1;124;160;0;0;0;0
CSp-ÑIV_A3-97-0211;1;Oi;O;i;1;0;10;0;0;0;0
CSp-ÑIV_A3-97-0211;2;A1;A;;1;10;25;7,564;5,95;0,0595;0,11
CSp-ÑIV_A3-97-0211;3;A2;A;;1;25;39;3,654;6,29;0,0629;0,04
CSp-ÑIV_A3-97-0211;4;Bw;B;w;1;39;51;1,346;6,25;0,0625;0,02
CSp-ÑIV_A3-97-0211;5;Ab;A;b;1;51;77;0;0;0;0
CSp-ÑIV_A3-97-0211;6;2Bw;B;w;2;77;94;0;0;0;0
CSp-ÑIV_A3-97-0211;7;3Ab;A;b;3;94;160;2,744;6,01;0,0601;0,05
CSp-ÑIV_A3-97-0212;1;A1;A;;1;0;35;3,939;6,26;0,0626;0,05
CSp-ÑIV_A3-97-0212;2;A2;A;;1;35;87;6,137;6,32;0,0632;0,03
CSp-ÑIV_A3-97-0212;3;A3;A;;1;87;116;0;0;0;0
CSp-ÑIV_A3-97-0212;4;A4;A;;1;116;160;0;0;0;0
CSp-ÑIV_A3-97-0213;1;A1;A;;1;0;56;5,447;6,19;0,0619;0,05
CSp-ÑIV_A3-97-0213;2;A2;A;;1;56;93;0;0;0;0
CSp-ÑIV_A3-97-0213;3;A3;A;;1;93;130;0;0;0;0
CSp-ÑIV_A3-97-0214;1;Ap;A;p;1;0;25;3,648;6,17;0,0617;0,07
CSp-ÑIV_A3-97-0214;2;A1;A;;1;25;60;4,275;6,16;0,0616;0,11
CSp-ÑIV_A3-97-0214;3;A2;A;;1;60;110;0;0;0;0
CSp-ÑIV_A3-97-0214;4;A3;A;;1;110;140;0;0;0;0
CSp-ÑIV_A3-99-0210;1;Ap;A;p;1;0;20;4,675;6,24;0,0624;0,08
CSp-ÑIV_A3-99-0210;2;A1;A;;1;20;50;5,319;6,27;0,0627;0,09
CSp-ÑIV_A3-99-0210;3;A2;A;;1;50;75;0;0;0;0
CSp-ÑIV_A3-99-0210;4;A3;A;;1;75;120;0;0;0;0
CSp-ÑIV_A3-99-0210;5;A4;A;;1;120;150;0;0;0;0
CSp-ÑIV_A3-99-0211;1;Ap;A;p;1;0;30;3,944;6,02;0,0602;0,05
CSp-ÑIV_A3-99-0211;2;A1;A;;1;30;60;5,812;5,6;0,056;0,08
CSp-ÑIV_A3-99-0211;3;A2;A;;1;60;90;0;0;0;0
CSp-ÑIV_A3-99-0211;4;A3;A;;1;90;125;0;0;0;0
CSp-ÑIV_A3-99-0211;5;A4;A;;1;125;140;0;0;0;0
CSp-ÑIV_A3-99-0212;1;Ap;A;p;1;0;25;4,652;6,08;0,0608;0,07
CSp-ÑIV_A3-99-0212;2;A1;A;;1;25;60;3,666;6,02;0,0602;0,05
CSp-ÑIV_A3-99-0212;3;A2;A;;1;60;90;0;0;0;0
CSp-ÑIV_A3-99-0212;4;A3;A;;1;90;150;0;0;0;0
CSp-ÑIV_A4-81-0068;1;Ap;A;p;1;0;25;3,063;6,1;0,061;0,05
CSp-ÑIV_A4-81-0068;2;A;A;;1;25;42;4,049;6,02;0,0602;0,13
